grdc_no	wmo_reg	sub_reg	river	station	country	lat	long	area	altitude	d_start	d_end	d_yrs	d_miss	m_start	m_end	m_yrs	m_miss	t_start	t_end	t_yrs	lta_discharge	r_volume_yr	r_height_yr
1591471	1	1911	KAFUE	MPATAMATO	ZM	-13.25	28.1333	12001	-999	1952	2004	53	25					1952	2004	53	94.595	2.98314792	248.5749454
1591474	1	1911	KAFUE	KAFIRONDA	ZM	-13.6333	27.59	-999	-999	1959	2005	47	26					1959	2005	47	61.63	1.94356368	n.a.
1591475	1	1911	KAFUBU	MASAITI BOMA (60334245)	ZM	-13.216667	28.4	1371	-999	1971	1993	23	10					1971	1993	23	11.093	0.349828848	255.1632735
1591476	1	1911	KAFUBU	FISENGE (60334240)	ZM	-13.183333	28.583333	974	-999	1971	1987	17	3					1971	1987	17	6.608	0.208389888	213.9526571
1591480	1	1911	KAFUE	WUSAKILI	ZM	-12.88	28.25	9088	1559	1959	2004	46	27	1976	1979	4	0	1959	2004	46	76.315	2.40666984	264.8184243
1591481	1	1911	KAFUE	REGLAN FARM (60334050)	ZM	-12.416667	27.733333	5163	-999	1959	1992	34	4					1959	1992	34	38.553	1.215807408	235.484681
1591482	1	1911	KAFUE	KONIKOMBE HILLS (60334460)	ZM	-12.266667	26.8	-999	-999	1967	1986	20	1					1967	1986	20	5.655	0.17833608	n.a.
1591490	1	1911	MUCHINDAMU	MUCHINDAMU (60334015)	ZM	-11.8666	27.1333	110	-999	1963	2004	42	22					1963	2004	42	2.861	0.090224496	820.2226909
1591500	1	1911	BALUBA	BALUBA	ZM	-12.8666	28.36666	339	-999	1967	2004	38	49	1978	1981	4	11	1967	2004	38	2.679	0.084484944	249.2181239
1591520	1	1911	KAFULAFUTA	MIPUTU HILLS (60334250)	ZM	-13.25	28.216667	4880	-999	1966	1990	25	5	1978	1981	4	31	1966	1990	25	23.102	0.728544672	149.291941
1591700	1	1911	LUSIWASI	MASASE	ZM	-13.2166	31.0333	995	-999	1978	1981	4	0	1980	1984	5	0	1978	1984	7	10.39	0.32765904	329.3055678
1591710	1	1911	KATETE	KATETE BOMA	ZM	-13.15	32.8166	-999	-999	1978	2003	26	30					1978	2003	26	0.218	0.006874848	n.a.
1591720	1	1911	MULUNGUSHI	GREAT NORTH ROAD BRIDGE	ZM	-14.3	28.55	1448	-999	1963	2004	42	28					1963	2004	42	5.375	0.169506	117.0621547
1591730	1	1911	LUANGWA	LUANGWA ROAD BRIDGE (60332040)	ZM	-14.966667	30.216667	142760	-999	1941	1993	53	24					1941	1993	53	549.552	17.33067187	121.3972532
1591800	1	1911	CHONGWE	NGWERERE CONFLUENCE	ZM	-15.21666	28.5	-999	-999	1977	2005	29	12					1977	2005	29	1.97	0.06212592	n.a.
1591810	1	1911	NGWERERE	NGWERERE ESTAT	ZM	-15.3333	28.3333	303	-999	1955	2005	51	10					1955	2005	51	0.445	0.01403352	46.31524752
1591820	1	1911	LUANGINGA	KALABO	ZM	-14.9666	22.6833	34621	-999	1958	2004	47	9					1958	2004	47	58.955	1.85920488	53.7016516
1597001	1	1971	INCOMATI, RIO	MANANGA BORDER (68613130)	SZ	-25.943611	31.749444	8090	-999	1978	1993	16	36					1978	1993	16	13.003	0.410062608	50.68759061
1597002	1	1971	INCOMATI, RIO	ENTRANCE TO SWAZILAND (68613129)	SZ	-26.033333	31.103889	6174	-999	1977	1990	14	18					1977	1990	14	15.164	0.478211904	77.45576676
1597100	1	1971	MZIMNENI RIVER	BHALEKANE (68613142)	SZ	-26.040556	31.525	181	-999	1980	1988	9	12					1980	1988	9	0.669	0.021097584	116.5612376
1597200	1	1971	MLUMATI	NGONINI ESTATE (68613111)	SZ	-25.805556	31.394444	573	-999	1955	1991	37	20	1955	1983	29	1	1955	1991	37	5.226	0.164807136	287.6215288
1598001	1	1981	UMBELUZI, RIO	MLAWULA (68621032)	SZ	-26.175	32.041667	2944	-999	1980	1990	11	11					1980	1990	11	7.629	0.240588144	81.7215163
1598002	1	1981	UMBELUZI, RIO	MBULUZI (68621020)	SZ	-26.163333	31.876667	2250	-999	1973	1983	11	10					1973	1983	11	14.313	0.451374768	200.611008
1598003	1	1981	UMBELUZI, RIO	LEPER SETTLEMENT (68621003)	SZ	-26.214722	31.196389	670	-999	1959	1991	33	18					1959	1991	33	6.958	0.219427488	327.5037134
1598010	1	1981	BLACK UMBULUZI RIVER	LEPER SETTLEMENT (68621004)	SZ	-26.214722	31.196389	173	-999	1960	1991	32	17					1960	1991	32	2.239	0.070609104	408.1451098
1598020	1	1981	WHITE UMBULUZI RIVER	MPISI FARM (68621010)	SZ	-26.381667	31.5275	396	-999	1964	1992	29	40					1964	1992	29	0.747	0.023557392	59.48836364
1598100	1	1981	LUFUTWANA	RETURN FLOWS (68621038)	SZ	-26.138611	31.9	17	-999	1976	1990	15	35					1976	1990	15	0.373	0.011762928	691.9369412
1598110	1	1981	MNKENKE	RETURN FLOWS (68621037)	SZ	-26.128056	31.873333	7	-999	1975	1991	17	28					1975	1991	17	0.095	0.00299592	427.9885714
1598120	1	1981	VOLINDE	RETURN FLOWS (68621036)	SZ	-26.1	31.838889	60	-999	1977	1987	11	32					1977	1987	11	0.696	0.021949056	365.8176
1598130	1	1981	LUTALA RIVER	RETURN FLOWS (68621035)	SZ	-26.087778	31.820278	109	-999	1974	1990	17	51					1974	1990	17	1.107	0.034910352	320.2784587
1598200	1	1981	UMBELUZI, RIO	TABANKULU WEIR (68621041)	SZ	-26.128056	31.958333	119	-999	1975	1990	16	15					1975	1990	16	0.408	0.012866688	108.1234286
1599001	1	1991	MAPUTO	Siphofaneni	SZ	-26.69	31.68	-999	-999	1958	1990	33	6	1958	1990	33	6	1958	1990	33	50.024	1.577556864	n.a.
1599003	1	1991	MLUMATI	MASHOBENI	SZ	-26.767222	31.484167	740	-999	1982	1990	9	24	1982	1990	9	24	1982	1990	9	4.29	0.13528944	182.8235676
1599100	1	1991	MAPUTO	SIPHOFANENI (68632206)	SZ	-26.686667	31.680833	12869	-999	1958	1993	36	6					1958	1993	36	49.656	1.565951616	121.6840171
1599101	1	1991	MAPUTO	BHUNYA (68632209)	SZ	-26.569167	31.083333	2977	-999	1953	1991	39	2					1953	1991	39	11.34	0.35761824	120.1270541
1599102	1	1991	MAPUTO	SANDLANE BORDER (68632231)	SZ	-26.534722	30.8075	808	-999	1979	1991	13	12					1979	1991	13	0.714	0.022516704	27.86720792
1599110	1	1991	MHLATUZANE RIVER	MADLENYA (68632219)	SZ	-26.727778	31.725	525	-999	1971	1991	21	40					1971	1991	21	1.959	0.061779024	117.6743314
1599111	1	1991	MHLATUZANE RIVER	SITHOBELA (68632212)	SZ	-26.838889	31.585278	368	-999	1965	1992	28	35					1965	1992	28	1.235	0.03894696	105.8341304
1599120	1	1991	MHLATUZE	MALOMA (68632213)	SZ	-26.934722	31.658333	225	-999	1967	1992	26	28					1967	1992	26	0.81	0.02554416	113.5296
1599130	1	1991	NGWAVUMA	NSOKO (68632108)	SZ	-27.070833	31.841667	1241	-999	1960	1992	33	20					1960	1992	33	3.019	0.095207184	76.71811765
1599140	1	1991	MLUMATI	MATSAMO (68613134)	SZ	-26.767222	31.484167	742	-999	1982	1990	9	23					1982	1990	9	4.806	0.151562016	204.2614771
1599150	1	1991	MKONDVO	MAWELAWELA (68632207)	SZ	-26.830833	31.321667	3633	-999	1961	1991	31	19					1961	1991	31	12.688	0.400128768	110.1372882
1599151	1	1991	MKONDVO	GEGE (68632225)	SZ	-27.073333	31.048333	2404	-999	1976	1991	16	30					1976	1991	16	5.233	0.165027888	68.64720799
1599160	1	1991	MDLOTANE	NDLOTANE (68632239)	SZ	-26.906944	30.979722	354	-999	1982	1991	10	19					1982	1991	10	0.47	0.01482192	41.86983051
1599170	1	1991	HLELO	RSA BORDER (68632222)	SZ	-26.778611	30.810278	893	-999	1974	1991	18	14					1974	1991	18	2.058	0.064901088	72.67759015
1599180	1	1991	NGWEMPISI	BOSCH HOEK (68632221)	SZ	-26.743056	30.803333	1485	-999	1974	1991	18	29					1974	1991	18	4.029	0.127058544	85.56130909
1599200	1	1991	LUSUSHWANA	MATSAPHA BRIDGE (68632202)	SZ	-26.493611	31.299444	1164	-999	1959	1991	33	20					1959	1991	33	12.517	0.394736112	339.1203711
1599201	1	1991	LUSUSHWANA	SIPHOCOSINI (68632215)	SZ	-26.381667	31.09	514	-999	1967	1991	25	5					1967	1991	25	4.25	0.134028	260.7548638
1599210	1	1991	UMTILANE RIVER	LOZITHA (68632224)	SZ	-26.471667	31.274167	118	-999	1976	1992	17	55					1976	1992	17	1.738	0.054809568	464.4878644
1599220	1	1991	LUPHALWANE	LUPHALWANE (68632243)	SZ	-26.37	31.08	19	-999	1984	1988	5	2					1984	1988	5	0.189	0.005960304	313.7002105
1599230	1	1991	UMPULUZI	MPULUZI (68632223)	SZ	-26.392778	30.843333	1454	-999	1975	1991	17	21					1975	1991	17	3.453	0.108893808	74.89257772
1599240	1	1991	ULUNDI CREEK	RSA BORDER (68632233)	SZ	-26.303611	30.8075	244	-999	1980	1991	12	22					1980	1991	12	1.335	0.04210056	172.5432787
1599300	1	1991	NGWEMPISI	MANKAYANE (68632205)	SZ	-26.705833	31.066111	3204	-999	1962	1991	30	17					1962	1991	30	9.377	0.295713072	92.29496629
1599400	1	1991	MPONONO	USUTU CATCHMENT (68632228)	SZ	-26.719444	30.893611	252	-999	1977	1982	6	0					1977	1982	6	0.839	0.026458704	104.9948571
1615500	1	1151	CORUBAL, RIO	GAOUAL	GN	11.78	-13.2	9749	100	1978	1980	3	0	1978	1980	3	0	1978	1980	3	174.96	5.51753856	565.9594379
1616700	1	1160	KONKOURE	PONT DE TELIMELE	GN	10.5	-12.9	10250	154	1954	2020	67	49	1976	1979	4	4	1954	2020	67	399.775	12.6073044	1229.980917
1617800	1	1171	GREAT SCARCIES	BADERA	GN	9.87	-12.52	2750	-999	1957	2020	64	48	1978	1980	3	3	1957	2020	64	77.396	2.440760256	887.549184
1617900	1	1171	KOKOULO	DIAWLA	GN	11.091917	-12.444667	401	888	1974	2008	35	23	1978	1980	3	0	1974	2008	35	14.044	0.442891584	1104.467791
1619600	1	1191	MOA	NONGOA	GN	8.5	-10.33	5745	325	1975	2020	46	50	1976	1979	4	4	1975	2020	46	83.758	2.641392288	459.7723739
1622500	1	1221	DIANI	BAC	GN	8.06	-9.07	4095	375	1978	2020	43	56	1976	1980	5	3	1976	2020	45	128.819	4.062435984	992.0478593
1626100	1	1260	MBEI	ANDOK-FOULA	GA	0.37	10.23	1700	-999					1966	1974	9	7	1966	1974	9	63.198	1.993012128	1172.360075
1626500	1	1260	SIO	KPEDJI	TG	6.53	1.01	1810	53	1978	1982	5	20	1978	1982	5	20	1978	1982	5	6.599	0.208106064	114.975726
1631100	1	1311	OTI	MANGO	TG	10.3	0.47	35650	108					1953	1974	22	0	1953	1974	22	134.738	4.249097568	119.1892726
1631200	1	1311	KOUMONGOU	KOUMANGOU	TG	10.2	0.45	6730	120					1959	1974	16	0	1959	1974	16	62.557	1.972797552	293.1348517
1631480	1	1311	KARA	KPESSIDE	TG	9.62	0.95	2787	180					1962	1974	13	0	1962	1974	13	36.762	1.159326432	415.9764736
1631500	1	1311	KARA	LAMA KARA	TG	9.53	1.18	1560	270	1978	1982	5	22	1978	1982	5	22	1978	1982	5	19.259	0.607351824	389.3280923
1632500	1	1321	MONO	CORREKOPE	TG	7.8	1.3	995	148					1966	1975	10	17	1966	1975	10	55.635	1.75450536	1763.32197
1634100	1	1341	TINKISSO	DABOLA	GN	10.75	-11.12	1260	-999	1964	1975	12	16	1964	1975	12	16	1964	1975	12	15.407	0.485875152	385.6152
1634200	1	1341	NIGER, RIVER	FARANAH	GN	10.0333	-10.75	3180	417	1955	2001	47	22	1955	2011	57	68	1955	2011	57	57.702	1.819690272	572.2296453
1634350	1	1341	NIANDAN	KISSIDOUGOU	GN	9.18	-10.06	650	478	1957	1978	22	14	1957	1978	22	14	1957	1978	22	44.485	1.40287896	2158.275323
1634400	1	1341	NIGER, RIVER	KOUROUSSA	GN	10.65	-9.8667	18000	355	1923	2002	80	44	1923	2009	87	70	1923	2009	87	200.566	6.325049376	351.391632
1634420	1	1341	NIANDAN	BARO	GN	10.6	-9.73	12770	416	1947	1979	33	17	1947	1979	33	17	1947	1979	33	267.298	8.429509728	660.1025629
1634440	1	1341	NIANDAN	MOLOKORO	GN	10.4	-9.8	12240	-999	1952	1954	3	27	1952	1954	3	17	1952	1954	3	310.155	9.78104808	799.1052353
1634500	1	1341	MILO	KANKAN	GN	10.3833	-9.3	9620	361	1938	2020	83	14	1939	2007	69	51	1938	2020	83	167.179	5.272156944	548.0412624
1634550	1	1341	MILO	KONSANKORO	GN	9.03	-9	1000	410	1955	1980	26	41	1955	1980	26	40	1955	1980	26	30.744	0.969542784	969.542784
1634560	1	1341	MILO	KEROUANE	GN	9.27	-9.02	-999	-999	1970	2020	51	44	1970	1980	11	44	1970	2020	51	37.513	1.183009968	n.a.
1634600	1	1341	TINKISSO	OUARAN	GN	11.37	-9.61	18700	337	1954	1978	25	17	1954	1978	25	17	1954	1978	25	183.208	5.777647488	308.9651063
1634610	1	1341	TINKISSO	TINKISSO	GN	11.25	-10.616667	6400	369	1955	1978	24	25	1955	1978	24	24	1955	1978	24	75.343	2.376016848	371.2526325
1634650	1	1341	NIGER, RIVER	TIGUIBERY	GN	11.25	-9.17	70000	-999	1952	1979	28	11	1952	1979	28	11	1952	1979	28	1104.624	34.83542246	497.6488923
1634700	1	1341	NIGER, RIVER	DIALAKORO	GN	11.42	-8.91	71000	-999	1954	1980	27	40	1954	1980	27	40	1954	1980	27	1153.365	36.37251864	512.2889949
1634800	1	1341	SANKARANI	MANDIANA	GN	10.63	-8.68	21900	354	1954	1978	25	21	1954	1978	25	20	1954	1978	25	280.408	8.842946688	403.78752
1643100	1	1431	OGOOUE	LAMBARENE	GA	-0.68	10.23	205000	9					1930	1975	46	9	1930	1975	46	4687.939	147.8388443	721.1650942
1643150	1	1431	NGOUNIE	FOUGAMOU	GA	-1.22	11.59	22000	-999					1965	1974	10	0	1965	1974	10	714.172	22.52212819	1023.7331
1643200	1	1431	OGOOUE	NDJOLE	GA	-0.18	10.77	158100	-999					1965	1974	10	1	1965	1974	10	3141.025	99.0553644	626.5361442
1643220	1	1431	NGOUNIE	MOUILA-VAL-MARIE	GA	-1.89	11.56	15900	-999					1965	1974	10	0	1965	1974	10	482.986	15.2314465	957.9526098
1643250	1	1431	OGOOUE	PORTES DE L'OKANDA	GA	-0.1	11.61	140000	-999					1965	1974	10	2	1965	1974	10	2859.624	90.18110246	644.1507319
1643260	1	1431	LOUETSIE	BAC DE BONGOLO	GA	-2.23	11.5	2700	-999					1966	1974	9	0	1966	1974	9	104.807	3.305193552	1224.14576
1643300	1	1431	OGOOUE	BOOUE	GA	-0.1	11.94	129600	-999					1965	1974	10	0	1965	1974	10	2707.525	85.3845084	658.8310833
1643320	1	1431	MVOUNG	OVAN	GA	0.31	12.19	8900	-999					1966	1974	9	0	1966	1974	9	152.097	4.796530992	538.9360665
1643350	1	1431	BOUENGUEDI	KOULAMOUTOU	GA	-1.13	12.47	2200	-999					1965	1974	10	0	1965	1974	10	59.943	1.890362448	859.2556582
1643370	1	1431	LEBIYOU	BAC DE NDJAKONAMOYE	GA	-1.01	12.53	2300	-999					1966	1974	9	5	1966	1974	9	58.033	1.830128688	795.7081252
1643400	1	1431	OGOOUE	LASTOURVILLE	GA	-0.81	12.73	47700	-999					1966	1974	9	13	1966	1974	9	1231.129	38.82488414	813.9388709
1643420	1	1431	IVINDO	LOA-LOA	GA	0.51	12.83	48500	-999					1965	1974	10	0	1965	1974	10	789.995	24.91328232	513.6759241
1643450	1	1431	IVINDO	MAKOKOU	GA	0.57	12.86	35800	-999					1965	1974	10	0	1965	1974	10	578.429	18.24133694	509.5345515
1643500	1	1431	OGOOUE	FRANCEVILLE	GA	-1.64	13.53	8800	-999					1965	1974	10	0	1965	1974	10	259.867	8.195165712	931.2688309
1643520	1	1431	MPASSA	BAC D'OKONDJA	GA	-1.63	13.61	6400	-999					1965	1974	10	13	1965	1974	10	231.148	7.289483328	1138.98177
1643550	1	1431	DJOUMOU	BAC D'ONKOUA	GA	-1.69	13.66	1400	-999					1965	1974	10	19	1965	1974	10	57.274	1.806192864	1290.13776
1644100	1	1441	NYANGA	IBANGA	GA	-2.76	10.72	20000	-999					1965	1974	10	25	1965	1974	10	541.41	17.07390576	853.695288
1644200	1	1441	NYANGA	TCHIBANGA	GA	-2.87	11.01	12400	-999					1965	1974	10	7	1965	1974	10	320.616	10.11094618	815.3988852
1653100	1	1531	RUSIZI	GATUMBA	BI	-3.3333	29.25	14300	774					1975	1990	16	0	1975	1990	16	185.373	5.845922928	408.8057992
1653110	1	1531	RUHWA	DOUANE	BI	-2.6667	29.0333	624.5	960					1979	1984	6	0	1979	1984	6	11.93	0.37622448	602.4411209
1653120	1	1531	NYAKAGUNDA	MUSENYI	BI	-2.8444	29.0667	128.5	990					1979	1990	12	0	1979	1990	12	2.964	0.093472704	727.4140389
1653130	1	1531	NYAMAGANA	MURAMBI	BI	-2.89666667	29.13333333	225.6	865					1979	1990	12	0	1979	1990	12	4.611	0.145412496	644.5589362
1653140	1	1531	MUHIRA	RUHAGARIKA	BI	-2.9553	29.1697	241.2	840					1979	1989	11	0	1979	1989	11	5.104	0.160959744	667.3289552
1653150	1	1531	KABURANTWA	MISSION	BI	-3.0333	29.2167	541.6	805					1979	1990	12	1	1979	1990	12	14.649	0.461970864	852.9742688
1653160	1	1531	KAGUNIZI	NDAVA	BI	-3.0444	29.2458	423.5	798					1971	1990	20	48	1971	1990	20	9.516	0.300096576	708.6105691
1653161	1	1531	GITENGE	NTAMBA 2	BI	-2.9167	29.3333	179.7	1290					1979	1986	8	0	1979	1986	8	4.64	0.14632704	814.2851419
1653162	1	1531	GITENGE	RWEGURA 1	BI	-2.8333	29.48	78.8	2110					1979	1983	5	2	1979	1983	5	1.53	0.04825008	612.3106599
1653180	1	1531	MPANDA	AXE D	BI	-3.3194	29.2792	485	785					1979	1990	12	0	1979	1990	12	6.101	0.192401136	396.7033732
1653181	1	1531	MPANDA	RANDA (E.08)	BI	-3.158006	29.365117	282.1	835					1970	1971	2	0	1970	1971	2	4.877	0.153801072	545.2005388
1653182	1	1531	MPANDA	GATURA (L.08)	BI	-3.12388889	29.39944444	250.4	845					1979	1990	12	0	1979	1990	12	4.348	0.137118528	547.5979553
1653185	1	1531	MUSENYI	MUSENYI (E.09)	BI	-3.2486	29.3764	39.8	850					1970	1982	13	49	1970	1982	13	0.662	0.020876832	524.5435176
1653191	1	1531	MUZAZI	RUGAZI (E.10)	BI	-2.8433	29.505	99.1	820					1970	1973	4	0	1970	1973	4	1.819	0.057363984	578.8494854
1653192	1	1531	MUZAZI	L.10	BI	-3.309532	29.354007	93.6	950					1971	1981	11	67	1971	1981	11	2.323	0.073258128	782.6723077
1653193	1	1531	MURAGO	KIVOGA	BI	-3.2806	29.4222	87.1	795					1980	1983	4	2	1980	1983	4	1.406	0.044339616	509.0656257
1653194	1	1531	GIKOMA	RUBIRIZI (E.12)	BI	-3.2892	29.3908	29	795					1970	1972	3	0	1970	1972	3	0.446	0.014065056	485.001931
1653195	1	1531	GIKOMA	NYANKEMBE (L.12)	BI	-3.3083	29.4033	14	1320					1972	1974	3	0	1972	1974	3	0.303	0.009555408	682.5291429
1653206	1	1531	NTAHANGWA	MUTANGA (L.13)	BI	-3.3786	29.3939	97	785					1971	1982	12	75	1971	1982	12	1.804	0.056890944	586.5045773
1653210	1	1531	RUZIBAZI	RUTUMO	BI	-3.7333	29.3244	180.9	790					1975	1989	15	0	1975	1989	15	5.512	0.173826432	960.8979104
1653220	1	1531	DAMA	MBUGA	BI	-3.9428	29.4178	281.1	780					1976	1990	15	45	1976	1990	15	4.737	0.149386032	531.4337673
1653222	1	1531	MUREMBWE	HAUTE (RUMEZA)	BI	-3.8306	29.6292	287.2	1430					1974	1990	17	0	1974	1990	17	5.962	0.188017632	654.657493
1653223	1	1531	SIGUVYAYE	BURURI	BI	-3.9475	29.6203	165.9	1680					1974	1990	17	0	1974	1990	17	3.354	0.105771744	637.563255
1653224	1	1531	JIJI	NDAGO	BI	-3.889	29.6667	196.2	1520					1974	1990	17	1	1974	1990	17	4.079	0.128635344	655.6337615
1653225	1	1531	MUREMBWE	BASSE (MUTAMBARA)	BI	-4.013	29.4558	949.6	780					1971	1989	19	15	1971	1989	19	17.897	0.564399792	594.3552991
1653230	1	1531	BUZIMBA	GATETE	BI	-4.0419	29.473	123.4	782					1975	1990	16	0	1975	1990	16	2.916	0.091958976	745.2105024
1653240	1	1531	NYENGWE	RIMBO	BI	-4.1925	29.5378	264.6	800					1979	1987	9	53	1979	1987	9	4.865	0.15342264	579.8285714
1653250	1	1531	RWABA	NYANZA-LAC	BI	-4.3336	29.5869	281.7	780					1979	1989	11	69	1979	1989	11	2.736	0.086282496	306.2921406
1653310	1	1531	RUKOZIRI	MAKORONKWE	BI	-4.2042	29.8786	298	1300					1986	1990	5	0	1986	1990	5	4.563	0.143898768	482.8817718
1653320	1	1531	MUTSINDOZI	GICACA	BI	-3.4508	30.5194	405.3	1180					1979	1981	3	14	1979	1981	3	4.375	0.13797	340.4145078
1653321	1	1531	MUTSINDOZI	KAYOGORO	BI	-4.2289	29.7653	254.5	1300					1986	1987	2	0	1986	1987	2	n.a.	n.a.	n.a.
1653330	1	1531	MUYOVOZI	GIHOFI	BI	-3.9875	30.1278	789.2	1180					1975	1990	16	0	1975	1990	16	7.662	0.241628832	306.1693259
1653335	1	1531	MUSASA	BUGIGA	BI	-3.916	30.03	236.8	1300					1986	1990	5	0	1986	1990	5	2.737	0.086314032	364.5018243
1653350	1	1531	RUMPUNGWE	GISURU	BI	-3.45	30.5097	667.7	1200					1987	1990	4	0	1987	1990	4	9.647	0.304227792	455.635453
1655100	1	1551	KUNENE RIVER	CHITADO (44740026)	AO	-17.35	13.883333	94741	-999	1971	1973	3	2					1971	1973	3	44.814	1.413254304	14.91702963
1655101	1	1551	KUNENE RIVER	IACAVALA (44740008)	AO	-17.283333	14.516667	91052	-999	1967	1973	7	3					1967	1973	7	169.95	5.3595432	58.86244344
1655102	1	1551	KUNENE RIVER	ROCADAS (44740022)	AO	-16.733333	14.966667	56423	-999	1966	1973	8	14					1966	1973	8	146.968	4.634782848	82.14350261
1655103	1	1551	KUNENE RIVER	MATUNTO (44740020)	AO	-15.366667	15.283333	41206	-999	1967	1973	7	1					1967	1973	7	160.429	5.059288944	122.7803947
1655104	1	1551	KUNENE RIVER	VILA FOLGARES (44740024)	AO	-14.9	15.083333	35491	-999	1963	1973	11	13					1963	1973	11	160.298	5.055157728	142.4349195
1655105	1	1551	KUNENE RIVER	LUCEQUE (44740016)	AO	-14.633333	15.083333	18143	-999	1967	1973	7	0					1967	1973	7	151.656	4.782623616	263.6071
1655106	1	1551	KUNENE RIVER	JAMBA IA MINA (44740015)	AO	-14.216667	15.4	13409	-999	1966	1973	8	0					1966	1973	8	119.505	3.76870968	281.0582206
1655107	1	1551	KUNENE RIVER	JAMBA IA HOMA (44740014)	AO	-13.766667	15.5	7954	-999	1966	1973	8	0					1966	1973	8	82.465	2.60061624	326.9570329
1655108	1	1551	KUNENE RIVER	GOVE II (44740025)	AO	-13.45	15.883333	4496	-999	1970	1973	4	2					1970	1973	4	27.033	0.852512688	189.6158114
1655110	1	1551	CUANDO	LUCUNDE (44740017)	AO	-13.783333	15.416667	1479	-999	1967	1973	7	0					1967	1973	7	13.186	0.415833696	281.1586856
1655120	1	1551	COLUI	CATEMBULO (44740004)	AO	-15.366667	15.85	5119	-999	1968	1973	6	2					1968	1973	6	4.666	0.147146976	28.74525806
1655130	1	1551	CALAI	CHISSOLA (44740010)	AO	-13.25	15.583333	958	-999	1966	1972	7	1					1966	1972	7	9.608	0.302997888	316.2817203
1657100	1	1571	OKAVANGO RIVER	CHISSOMBO (44932109)	AO	-17.466667	18.483333	73645	-999	1969	1974	6	0					1969	1974	6	126.988	4.004693568	54.37834976
1657101	1	1571	OKAVANGO RIVER	CAIUNDO (44932101)	AO	-15.7	17.466667	35441	-999	1965	1974	10	11					1965	1974	10	147.968	4.666318848	131.6644239
1657102	1	1571	OKAVANGO RIVER	CHINHAMA (44932108)	AO	-13.05	16.366667	1389	-999	1964	1974	11	3					1964	1974	11	20.078	0.633179808	455.8529935
1657110	1	1571	CUTATO NGANGUELA	CUTATO (44932105)	AO	-14.366667	16.5	3101	-999	1965	1974	10	13					1965	1974	10	24.554	0.774334944	249.7049158
1657120	1	1571	CUCHI	CUCHI (44932106)	AO	-14.666667	16.9	10286	-999	1965	1974	10	16					1965	1974	10	40.753	1.285186608	124.9452273
1657130	1	1571	CACUCHI	CAMUE (44932104)	AO	-13.833333	16.883333	1933	-999	1969	1974	6	0					1969	1974	6	12.388	0.390667968	202.1044842
1657200	1	1571	CUIRIRI	PONTE (44932115)	AO	-14.683333	18.666667	1757	-999	1966	1974	9	36					1966	1974	9	8.195	0.25843752	147.090222
1662100	1	1621	NILE RIVER	DONGOLA	SD	19.18	30.48	-999	212					1912	1984	73	0	1912	1984	73	2629.605	82.92722328	n.a.
1662200	1	1621	NILE RIVER	HUDEIBA + HASSANAB	SD	17.65	33.65	-999	-999					1908	1982	75	0	1908	1982	75	2374.848	74.89320653	n.a.
1662500	1	1621	NILE RIVER	TAMANIAT	SD	15.95	32.63	-999	-999					1911	1982	72	0	1911	1982	72	2356.702	74.32095427	n.a.
1663100	1	1631	BLUE NILE	KHARTOUM	SD	15.62	32.55	325000	363					1900	1982	83	1	1900	1982	83	1573.681	49.62760402	152.70032
1663500	1	1631	BLUE NILE	SENNAR	SD	13.55	33.47	-999	-999					1912	1982	71	0	1912	1982	71	1446.758	45.62496029	n.a.
1663800	1	1631	BLUE NILE	ROSEIRES DAM	SD	11.85	34.38	210000	-999					1912	1982	71	0	1912	1982	71	1557.562	49.11927523	233.9013106
1664100	1	1641	ATBARA, NAHR	KILO 3	SD	17.681	34.003	69000	334					1912	1982	71	7	1912	1982	71	376.201	11.86387474	171.9402136
1664500	1	1641	KHASHM EL GIRBA CANAL	KHASHM EL GIRBA CANAL	SD	14.97	35.92	-999	-999					1974	1982	9	25	1974	1982	9	44.882	1.415398752	n.a.
1664600	1	1641	ATBARA, NAHR	DOWMSTREAM KHASHM EL GIRBA DAM	SD	14.97	35.92	-999	-999					1973	1981	9	30	1973	1981	9	305.791	9.643424976	n.a.
1666100	1	1661	SOBAT, RIVER	HILLET DOLEIB	SS	9.37	31.63	230666	-999					1905	1982	78	33	1905	1982	78	38.249	1.206220464	5.229294582
1666101	1	1661	SOBAT, RIVER	D/S KHOR NYANDING	SS	8.666667	32.666667	-999	-999					1934	1947	14	46	1934	1947	14	38.332	1.208837952	n.a.
1666102	1	1661	SOBAT, RIVER	NASSER (D/S BARO-PIBOR)	SS	8.633333	33.066667	-999	-999					1929	1947	19	0	1929	1947	19	33.957	1.070867952	n.a.
1666110	1	1661	FUL LUS, KHOR	AT THE MOUTH	SS	9.3	31.68	-999	-999					1929	1940	12	50	1929	1940	12	0.427	0.013465872	n.a.
1666120	1	1661	NYANDING, KHOR	AT THE MOUTH	SS	8.666667	32.65	-999	-999					1934	1947	14	70	1934	1947	14	n.a.	n.a.	n.a.
1666130	1	1661	TWALOR, KHOR	AT THE MOUTH	SS	8.55	32.95	-999	-999					1934	1947	14	61	1934	1947	14	n.a.	n.a.	n.a.
1666140	1	1661	WAKAU, KHOR	AT THE MOUTH	SS	8.633333	33.066667	-999	-999					1934	1947	14	69	1934	1947	14	n.a.	n.a.	n.a.
